TO,LH,RH,LK,RK,LA,RA
609.08,445.00,598.64,312.00,712.00,0.00,0.00
608.84,445.00,598.32,312.00,712.00,0.00,0.00
608.61,445.00,598.00,312.00,712.00,0.00,0.00
608.38,445.00,597.68,312.00,712.00,0.00,0.00
608.15,445.00,597.37,312.00,712.00,0.00,0.00
607.92,445.00,597.06,312.00,712.00,0.00,0.00
607.69,445.00,596.76,312.00,712.00,0.00,0.00
607.47,445.00,596.46,312.00,712.00,0.00,0.00
607.24,445.00,596.16,312.00,712.00,0.00,0.00
607.02,445.00,595.87,312.00,712.00,0.00,0.00
606.81,445.00,595.58,312.00,712.00,0.00,0.00
606.59,445.00,595.30,312.00,712.00,0.00,0.00
606.38,445.00,595.02,312.00,712.00,0.00,0.00
606.16,445.00,594.74,312.00,712.00,0.00,0.00
605.95,445.00,594.47,312.00,712.00,0.00,0.00
605.74,445.00,594.20,312.00,712.00,0.00,0.00
605.54,445.00,593.94,312.00,712.00,0.00,0.00
605.33,445.00,593.68,312.00,712.00,0.00,0.00
605.13,445.00,593.42,312.00,712.00,0.00,0.00
604.93,445.00,593.17,312.00,712.00,0.00,0.00
604.73,445.00,592.92,312.00,712.00,0.00,0.00
604.53,445.00,592.68,312.00,712.00,0.00,0.00
604.33,445.00,592.43,312.00,712.00,0.00,0.00
604.14,445.00,592.20,312.00,712.00,0.00,0.00
603.95,445.00,591.96,312.00,712.00,0.00,0.00
603.76,445.00,591.73,312.00,712.00,0.00,0.00
603.57,445.00,591.50,312.00,712.00,0.00,0.00
603.38,445.00,591.28,312.00,712.00,0.00,0.00
603.20,445.00,591.05,312.00,712.00,0.00,0.00
603.01,445.00,590.84,312.00,712.00,0.00,0.00
602.83,445.00,590.62,312.00,712.00,0.00,0.00
602.65,445.00,590.41,312.00,712.00,0.00,0.00
602.47,445.00,590.20,312.00,712.00,0.00,0.00
602.29,445.00,589.99,312.00,712.00,0.00,0.00
602.12,445.00,589.79,312.00,712.00,0.00,0.00
601.94,445.00,589.59,312.00,712.00,0.00,0.00
601.77,445.00,589.39,312.00,712.00,0.00,0.00
601.60,445.00,589.20,312.00,712.00,0.00,0.00
601.43,445.00,589.01,312.00,712.00,0.00,0.00
601.26,445.00,588.82,312.00,712.00,0.00,0.00
601.09,445.00,588.64,312.00,712.00,0.00,0.00
600.93,445.00,588.46,312.00,712.00,0.00,0.00
600.77,445.00,588.28,312.00,712.00,0.00,0.00
600.60,445.00,588.10,312.00,712.00,0.00,0.00
600.44,445.00,587.93,312.00,712.00,0.00,0.00
600.28,445.00,587.75,312.00,712.00,0.00,0.00
600.13,445.00,587.59,312.00,712.00,0.00,0.00
599.97,445.00,587.42,312.00,712.00,0.00,0.00
599.81,445.00,587.26,312.00,712.00,0.00,0.00
599.66,445.00,587.10,312.00,712.00,0.00,0.00
599.51,445.00,586.94,312.00,712.00,0.00,0.00
599.36,445.00,586.78,312.00,712.00,0.00,0.00
599.21,445.00,586.63,312.00,712.00,0.00,0.00
599.06,445.00,586.48,312.00,712.00,0.00,0.00
598.91,445.00,586.33,312.00,712.00,0.00,0.00
598.77,445.00,586.19,312.00,712.00,0.00,0.00
598.62,445.00,586.04,312.00,712.00,0.00,0.00
598.48,445.00,585.90,312.00,712.00,0.00,0.00
598.34,445.00,585.76,312.00,712.00,0.00,0.00
598.20,445.00,585.63,312.00,712.00,0.00,0.00
598.06,445.00,585.49,312.00,712.00,0.00,0.00
597.92,445.00,585.36,312.00,712.00,0.00,0.00
597.79,445.00,585.23,312.00,712.00,0.00,0.00
597.65,445.00,585.11,312.00,712.00,0.00,0.00
597.52,445.00,584.98,312.00,712.00,0.00,0.00
597.38,445.00,584.86,312.00,712.00,0.00,0.00
597.25,445.00,584.74,312.00,712.00,0.00,0.00
597.12,445.00,584.62,312.00,712.00,0.00,0.00
596.99,445.00,584.50,312.00,712.00,0.00,0.00
596.86,445.00,584.39,312.00,712.00,0.00,0.00
596.74,445.00,584.27,312.00,712.00,0.00,0.00
596.61,445.00,584.16,312.00,712.00,0.00,0.00
596.49,445.00,584.06,312.00,712.00,0.00,0.00
596.36,445.00,583.95,312.00,712.00,0.00,0.00
596.24,445.00,583.84,312.00,712.00,0.00,0.00
596.12,445.00,583.74,312.00,712.00,0.00,0.00
596.00,445.00,583.64,312.00,712.00,0.00,0.00
595.88,445.00,583.54,312.00,712.00,0.00,0.00
595.76,445.00,583.44,312.00,712.00,0.00,0.00
595.64,445.00,583.35,312.00,712.00,0.00,0.00
595.53,445.00,583.25,312.00,712.00,0.00,0.00
595.41,445.00,583.16,312.00,712.00,0.00,0.00
595.30,445.00,583.07,312.00,712.00,0.00,0.00
595.18,445.00,582.98,312.00,712.00,0.00,0.00
595.07,445.00,582.90,312.00,712.00,0.00,0.00
594.96,445.00,582.81,312.00,712.00,0.00,0.00
594.85,445.00,582.73,312.00,712.00,0.00,0.00
594.74,445.00,582.64,312.00,712.00,0.00,0.00
594.64,445.00,582.56,312.00,712.00,0.00,0.00
594.53,445.00,582.49,312.00,712.00,0.00,0.00
594.42,445.00,582.41,312.00,712.00,0.00,0.00
594.32,445.00,582.33,312.00,712.00,0.00,0.00
594.21,445.00,582.26,312.00,712.00,0.00,0.00
594.11,445.00,582.19,312.00,712.00,0.00,0.00
594.01,445.00,582.11,312.00,712.00,0.00,0.00
593.91,445.00,582.05,312.00,712.00,0.00,0.00
593.81,445.00,581.98,312.00,712.00,0.00,0.00
593.71,445.00,581.91,312.00,712.00,0.00,0.00
593.61,445.00,581.85,312.00,712.00,0.00,0.00
593.51,445.00,581.78,312.00,712.00,0.00,0.00
593.41,445.00,581.72,312.00,712.00,0.00,0.00
593.32,445.00,581.66,312.00,712.00,0.00,0.00
593.22,445.00,581.60,312.00,712.00,0.00,0.00
593.13,445.00,581.54,312.00,712.00,0.00,0.00
593.03,445.00,581.48,312.00,712.00,0.00,0.00
592.94,445.00,581.43,312.00,712.00,0.00,0.00
592.85,445.00,581.37,312.00,712.00,0.00,0.00
592.76,445.00,581.32,312.00,712.00,0.00,0.00
592.67,445.00,581.27,312.00,712.00,0.00,0.00
592.58,445.00,581.22,312.00,712.00,0.00,0.00
592.49,445.00,581.17,312.00,712.00,0.00,0.00
592.40,445.00,581.12,312.00,712.00,0.00,0.00
592.31,445.00,581.07,312.00,712.00,0.00,0.00
592.23,445.00,581.02,312.00,712.00,0.00,0.00
592.14,445.00,580.98,312.00,712.00,0.00,0.00
592.06,445.00,580.94,312.00,712.00,0.00,0.00
591.97,445.00,580.89,312.00,712.00,0.00,0.00
591.89,445.00,580.85,312.00,712.00,0.00,0.00
591.81,445.00,580.81,312.00,712.00,0.00,0.00
591.73,445.00,580.77,312.00,712.00,0.00,0.00
591.65,445.00,580.73,312.00,712.00,0.00,0.00
591.57,445.00,580.70,312.00,712.00,0.00,0.00
591.49,445.00,580.66,312.00,712.00,0.00,0.00
591.41,445.00,580.63,312.00,712.00,0.00,0.00
591.33,445.00,580.59,312.00,712.00,0.00,0.00
591.25,445.00,580.56,312.00,712.00,0.00,0.00
591.18,445.00,580.53,312.00,712.00,0.00,0.00
591.10,445.00,580.49,312.00,712.00,0.00,0.00
591.02,445.00,580.46,312.00,712.00,0.00,0.00
590.95,445.00,580.43,312.00,712.00,0.00,0.00
590.88,445.00,580.41,312.00,712.00,0.00,0.00
590.80,445.00,580.38,312.00,712.00,0.00,0.00
590.73,445.00,580.35,312.00,712.00,0.00,0.00
590.66,445.00,580.33,312.00,712.00,0.00,0.00
590.59,445.00,580.30,312.00,712.00,0.00,0.00
590.52,445.00,580.28,312.00,712.00,0.00,0.00
590.45,445.00,580.26,312.00,712.00,0.00,0.00
590.38,445.00,580.23,312.00,712.00,0.00,0.00
590.31,445.00,580.21,312.00,712.00,0.00,0.00
590.24,445.00,580.19,312.00,712.00,0.00,0.00
590.17,445.00,580.17,312.00,712.00,0.00,0.00
590.10,445.00,580.15,312.00,712.00,0.00,0.00
590.04,445.00,580.13,312.00,712.00,0.00,0.00
589.97,445.00,580.12,312.00,712.00,0.00,0.00
589.91,445.00,580.10,312.00,712.00,0.00,0.00
589.84,445.00,580.09,312.00,712.00,0.00,0.00
589.78,445.00,580.07,312.00,712.00,0.00,0.00
589.72,445.00,580.06,312.00,712.00,0.00,0.00
589.65,445.00,580.04,312.00,712.00,0.00,0.00
589.59,445.00,580.03,312.00,712.00,0.00,0.00
589.26,445.00,580.02,312.00,712.00,0.00,0.00
588.84,445.00,580.01,312.00,712.00,0.00,0.00
588.38,445.00,579.99,312.00,712.00,0.00,0.00
587.86,445.00,579.96,312.00,712.00,0.00,0.00
587.27,445.00,579.92,312.00,712.00,0.00,0.00
586.61,445.00,579.86,312.00,712.00,0.00,0.00
585.88,445.00,579.78,312.00,712.00,0.00,0.00
585.06,445.00,579.68,312.00,712.00,0.00,0.00
584.15,445.00,579.55,312.00,712.00,0.00,0.00
583.14,445.00,579.39,312.00,712.00,0.00,0.00
582.03,445.00,579.20,312.00,712.00,0.00,0.00
580.79,445.00,579.00,312.00,712.00,0.00,0.00
579.42,445.00,579.00,312.00,712.00,0.00,0.00
577.92,445.00,579.00,312.00,712.00,0.00,0.00
576.26,445.00,579.00,312.00,712.00,0.00,0.00
574.44,445.00,579.00,312.00,712.00,0.00,0.00
572.44,445.00,579.00,312.00,712.00,0.00,0.00
570.25,445.00,579.00,312.00,712.00,0.00,0.00
567.84,445.00,579.00,312.00,712.00,0.00,0.00
565.21,445.00,579.00,312.00,712.00,0.00,0.00
562.32,445.00,579.00,312.00,712.00,0.00,0.00
559.16,445.00,579.00,312.00,712.00,0.00,0.00
555.72,445.00,579.00,312.00,712.00,0.00,0.00
551.95,445.00,579.00,312.00,712.00,0.00,0.00
547.83,445.00,579.00,312.00,712.00,0.00,0.00
543.34,445.00,579.00,312.00,712.00,0.00,0.00
538.44,445.00,579.00,312.00,712.00,0.00,0.00
533.09,445.00,579.00,312.00,712.00,0.00,0.00
527.26,445.00,579.00,312.00,712.00,0.00,0.00
520.91,445.00,579.00,312.00,712.00,0.00,0.00
513.99,445.00,579.00,312.00,712.00,0.00,0.00
506.45,445.00,579.00,312.00,712.00,0.00,0.00
498.25,445.00,579.00,312.00,712.00,0.00,0.00
489.31,445.00,579.00,312.00,712.00,0.00,0.00
479.58,445.00,579.00,312.00,712.00,0.00,0.00
469.00,445.00,579.00,312.00,712.00,0.00,0.00
461.50,445.00,579.00,312.00,712.00,0.00,0.00
455.35,445.00,579.00,312.00,712.00,0.00,0.00
449.47,445.00,579.00,312.00,712.00,0.00,0.00
444.20,445.00,579.00,312.00,712.00,0.00,0.00
439.49,442.24,579.00,312.00,712.00,0.00,0.00
435.27,437.92,579.00,312.00,712.00,0.00,0.00
431.52,433.58,579.00,312.00,712.00,0.00,0.00
428.17,429.27,579.00,312.00,712.00,0.00,0.00
425.20,425.03,579.00,312.00,712.00,0.00,0.00
422.56,420.90,579.00,312.00,712.00,0.00,0.00
420.24,416.91,579.00,316.92,712.00,0.00,0.00
418.19,413.07,579.00,323.15,712.00,0.00,0.00
416.39,409.40,579.00,329.12,712.00,0.00,0.00
414.81,405.92,579.00,334.80,712.00,0.00,0.00
413.45,402.63,579.00,340.18,712.00,0.00,0.00
412.27,399.53,579.00,345.25,712.00,0.00,0.00
411.26,396.64,579.00,350.00,712.00,0.00,0.00
410.40,393.94,579.00,354.43,712.00,0.00,0.00
409.67,391.44,579.00,358.53,712.00,0.00,0.00
409.07,389.13,579.00,362.32,712.00,0.00,0.00
408.59,387.01,579.00,365.80,712.00,0.00,0.00
408.20,385.07,579.00,368.97,712.00,0.00,0.00
407.91,383.30,579.00,371.85,712.00,0.00,0.00
407.70,381.71,579.00,374.44,712.00,0.00,0.00
407.56,380.28,579.00,376.77,712.00,0.00,0.00
407.49,379.00,579.00,378.83,712.00,0.00,0.00
407.48,377.87,579.00,380.64,712.00,0.00,0.00
407.53,376.88,579.00,382.21,712.00,0.00,0.00
407.62,376.02,579.00,383.56,712.00,0.00,0.00
407.76,375.28,579.00,384.69,712.00,0.00,0.00
407.93,374.66,579.00,385.63,712.00,0.00,0.00
408.14,374.15,579.00,386.38,712.00,0.00,0.00
408.38,373.75,579.00,386.95,712.00,0.00,0.00
408.65,373.44,579.00,387.36,712.00,0.00,0.00
408.95,373.22,579.00,387.61,712.00,0.00,0.00
409.27,373.09,579.00,387.72,712.00,0.00,0.00
409.60,373.03,579.00,387.70,712.00,0.00,0.00
409.96,373.04,579.00,387.55,712.00,0.00,0.00
410.33,373.12,579.00,387.29,712.00,0.00,0.00
410.71,373.27,579.00,386.92,712.00,0.00,0.00
411.10,373.47,579.00,386.45,712.00,0.00,0.00
411.51,373.72,579.00,385.90,712.00,0.00,0.00
411.92,374.02,579.00,385.27,712.00,0.00,0.00
412.34,374.37,579.00,384.56,712.00,0.00,0.00
412.77,374.75,579.00,383.78,712.00,0.00,0.00
413.21,375.18,579.00,382.94,712.00,0.00,0.00
413.64,375.63,579.00,382.05,712.00,0.00,0.00
414.09,376.12,579.00,381.11,712.00,0.00,0.00
414.53,376.64,579.00,380.12,712.00,0.00,0.00
414.98,377.18,579.00,379.10,712.00,0.00,0.00
415.43,377.74,579.00,378.03,712.00,0.00,0.00
415.88,378.32,579.00,376.94,712.00,0.00,0.00
416.33,378.92,579.00,375.82,712.00,0.00,0.00
416.78,379.54,579.00,374.68,712.00,0.00,0.00
417.23,380.17,579.00,373.52,712.00,0.00,0.00
417.68,380.81,579.00,372.34,712.00,0.00,0.00
418.13,381.47,579.00,371.15,712.00,0.00,0.00
418.58,382.13,579.00,369.95,712.00,0.00,0.00
419.03,382.80,579.00,368.73,712.00,0.00,0.00
419.48,383.48,579.00,367.52,712.00,0.00,0.00
419.92,384.16,579.00,366.30,712.00,0.00,0.00
420.36,384.85,579.00,365.07,712.00,0.00,0.00
420.80,385.54,579.00,363.85,712.00,0.00,0.00
421.24,386.23,579.00,362.63,712.00,0.00,0.00
421.67,386.92,579.00,361.41,712.00,0.00,0.00
422.11,387.62,579.00,360.19,712.00,0.00,0.00
422.54,388.31,579.00,358.99,712.00,0.00,0.00
422.96,389.00,579.00,357.78,712.00,0.00,0.00
423.39,389.70,579.00,356.59,712.00,0.00,0.00
423.81,390.39,579.00,355.41,712.00,0.00,0.00
424.23,391.07,579.00,354.23,712.00,0.00,0.00
424.64,391.76,579.00,353.06,712.00,0.00,0.00
425.05,392.44,579.00,351.91,712.00,0.00,0.00
425.46,393.12,579.00,350.77,712.00,0.00,0.00
425.87,393.79,579.00,349.64,712.00,0.00,0.00
426.27,394.46,579.00,348.52,712.00,0.00,0.00
426.67,395.13,579.00,347.42,712.00,0.00,0.00
427.07,395.79,579.00,346.33,712.00,0.00,0.00
427.46,396.45,579.00,345.25,712.00,0.00,0.00
427.85,397.10,579.00,344.19,712.00,0.00,0.00
428.24,397.75,579.00,343.14,712.00,0.00,0.00
428.62,398.39,579.00,342.11,712.00,0.00,0.00
429.00,399.02,579.00,341.09,712.00,0.00,0.00
429.38,399.65,579.00,340.09,712.00,0.00,0.00
429.76,400.27,579.00,339.10,712.00,0.00,0.00
430.13,400.89,579.00,338.13,712.00,0.00,0.00
430.49,401.50,579.00,337.17,712.00,0.00,0.00
430.86,402.11,579.00,336.23,712.00,0.00,0.00
431.22,402.71,579.00,335.30,712.00,0.00,0.00
431.58,403.30,579.00,334.39,712.00,0.00,0.00
431.93,403.89,579.00,333.49,712.00,0.00,0.00
432.29,404.47,579.00,332.61,712.00,0.00,0.00
432.64,405.04,579.00,331.75,712.00,0.00,0.00
432.98,405.61,579.00,330.90,712.00,0.00,0.00
433.33,406.17,579.00,330.06,712.00,0.00,0.00
433.67,406.73,579.00,329.24,712.00,0.00,0.00
434.00,407.28,579.00,328.43,712.00,0.00,0.00
434.34,407.82,579.00,327.64,712.00,0.00,0.00
434.67,408.36,579.00,326.86,712.00,0.00,0.00
435.00,408.89,579.00,326.10,712.00,0.00,0.00
435.32,409.41,579.00,325.35,712.00,0.00,0.00
435.64,409.93,579.00,324.61,712.00,0.00,0.00
435.96,410.44,579.00,323.89,712.00,0.00,0.00
436.28,410.95,579.00,323.19,712.00,0.00,0.00
436.60,411.45,579.00,322.49,712.00,0.00,0.00
436.91,411.94,579.00,321.81,712.00,0.00,0.00
437.21,412.43,579.00,321.15,712.00,0.00,0.00
437.52,412.91,579.00,320.49,712.00,0.00,0.00
437.82,413.39,579.00,319.85,712.00,0.00,0.00
438.12,413.86,579.00,319.23,712.00,0.00,0.00
438.42,414.32,579.00,318.61,712.00,0.00,0.00
438.72,414.78,579.00,318.01,712.00,0.00,0.00
439.01,415.24,579.00,317.42,712.00,0.00,0.00
439.30,415.68,579.00,316.84,712.00,0.00,0.00
439.59,416.13,579.00,316.28,712.00,0.00,0.00
439.87,416.56,579.00,315.72,712.00,0.00,0.00
440.15,416.99,579.00,315.18,712.00,0.00,0.00
440.43,417.42,579.00,314.65,712.00,0.00,0.00
440.71,417.84,579.00,314.13,712.00,0.00,0.00
440.98,418.25,579.00,313.62,712.00,0.00,0.00
441.26,418.66,579.00,313.12,712.00,0.00,0.00
441.52,419.07,579.00,312.64,712.00,0.00,0.00
441.79,419.47,579.00,312.16,712.00,0.00,0.00
442.06,419.86,579.00,312.00,712.00,0.00,0.00
442.32,420.25,579.00,312.00,712.00,0.00,0.00
442.58,420.63,579.00,312.00,712.00,0.00,0.00
442.84,421.01,579.00,312.00,712.00,0.00,0.00
443.09,421.38,579.00,312.00,712.00,0.00,0.00
443.35,421.75,579.00,312.00,712.00,0.00,0.00
443.60,422.12,579.00,312.00,712.00,0.00,0.00
443.85,422.48,579.00,312.00,712.00,0.00,0.00
444.09,422.83,579.00,312.00,712.00,0.00,0.00
444.34,423.18,579.00,312.00,712.00,0.00,0.00
444.58,423.53,579.00,312.00,712.00,0.00,0.00
444.82,423.87,579.00,312.00,712.00,0.00,0.00
445.06,424.20,579.00,312.00,712.00,0.00,0.00
445.29,424.53,579.00,312.00,712.00,0.00,0.00
445.52,424.86,579.00,312.00,712.00,0.00,0.00
445.76,425.18,579.00,312.00,712.00,0.00,0.00
445.98,425.50,579.00,312.00,712.00,0.00,0.00
446.21,425.82,579.00,312.00,712.00,0.00,0.00
446.44,426.13,579.00,312.00,712.00,0.00,0.00
446.66,426.43,579.00,312.00,712.00,0.00,0.00
446.88,426.73,579.00,312.00,712.00,0.00,0.00
447.10,427.03,579.00,312.00,712.00,0.00,0.00
447.32,427.32,579.00,312.00,712.00,0.00,0.00
447.53,427.61,579.00,312.00,712.00,0.00,0.00
447.75,427.90,579.00,312.00,712.00,0.00,0.00
447.96,428.18,579.00,312.00,712.00,0.00,0.00
448.17,428.46,579.00,312.00,712.00,0.00,0.00
448.37,428.73,579.00,312.00,712.00,0.00,0.00
448.58,429.00,579.00,312.00,712.00,0.00,0.00
448.78,429.26,579.00,312.00,712.00,0.00,0.00
448.99,429.53,579.00,312.00,712.00,0.00,0.00
449.19,429.78,579.00,312.00,712.00,0.00,0.00
449.38,430.04,579.00,312.00,712.00,0.00,0.00
449.58,430.29,579.00,312.00,712.00,0.00,0.00
449.78,430.54,579.00,312.00,712.00,0.00,0.00
449.97,430.78,579.00,312.00,712.00,0.00,0.00
450.16,431.02,579.00,312.00,712.00,0.00,0.00
450.35,431.26,579.00,312.00,712.00,0.00,0.00
450.54,431.49,579.00,312.00,712.00,0.00,0.00
450.73,431.72,579.00,312.00,712.00,0.00,0.00
450.91,431.95,579.00,312.00,712.00,0.00,0.00
451.09,432.17,579.00,312.00,712.00,0.00,0.00
451.27,432.40,579.00,312.00,712.00,0.00,0.00
451.45,432.61,579.00,312.00,712.00,0.00,0.00
451.63,432.83,579.00,312.00,712.00,0.00,0.00
451.81,433.04,579.00,312.00,712.00,0.00,0.00
451.98,433.25,579.00,312.00,712.00,0.00,0.00
452.16,433.45,579.00,312.00,712.00,0.00,0.00
452.33,433.65,579.00,312.00,712.00,0.00,0.00
452.50,433.85,579.00,312.00,712.00,0.00,0.00
452.67,434.05,579.00,312.00,712.00,0.00,0.00
452.83,434.24,579.00,312.00,712.00,0.00,0.00
453.00,434.43,579.00,312.00,712.00,0.00,0.00
453.16,434.62,579.00,312.00,712.00,0.00,0.00
453.33,434.80,579.00,312.00,712.00,0.00,0.00
453.49,434.98,579.00,312.00,712.00,0.00,0.00
453.65,435.16,579.00,312.00,712.00,0.00,0.00
453.81,435.34,579.00,312.00,712.00,0.00,0.00
453.96,435.51,579.00,312.00,712.00,0.00,0.00
454.12,435.68,579.00,312.00,712.00,0.00,0.00
454.27,435.85,579.00,312.00,712.00,0.00,0.00
454.43,436.01,579.00,312.00,712.00,0.00,0.00
454.58,436.18,579.00,312.00,712.00,0.00,0.00
454.73,436.34,579.00,312.00,712.00,0.00,0.00
454.88,436.49,579.00,312.00,712.00,0.00,0.00
455.02,436.65,579.00,312.00,712.00,0.00,0.00
455.17,436.80,579.00,312.00,712.00,0.00,0.00
455.31,436.95,579.00,312.00,712.00,0.00,0.00
455.46,437.10,579.00,312.00,712.00,0.00,0.00
455.60,437.25,579.00,312.00,712.00,0.00,0.00
455.74,437.39,579.00,312.00,712.00,0.00,0.00
455.88,437.53,579.00,312.00,712.00,0.00,0.00
456.02,437.67,579.00,312.00,712.00,0.00,0.00
456.16,437.80,579.00,312.00,712.00,0.00,0.00
456.29,437.94,579.00,312.00,712.00,0.00,0.00
456.43,438.07,579.00,312.00,712.00,0.00,0.00
456.56,438.20,579.00,312.00,712.00,0.00,0.00
456.69,438.33,579.00,312.00,712.00,0.00,0.00
456.82,438.45,579.00,312.00,712.00,0.00,0.00
456.95,438.58,579.00,312.00,712.00,0.00,0.00
457.08,438.70,579.00,312.00,712.00,0.00,0.00
457.21,438.82,579.00,312.00,712.00,0.00,0.00
457.34,438.93,579.00,312.00,712.00,0.00,0.00
457.46,439.05,579.00,312.00,712.00,0.00,0.00
457.58,439.16,579.00,312.00,712.00,0.00,0.00
457.71,439.27,579.00,312.00,712.00,0.00,0.00
457.83,439.38,579.00,312.00,712.00,0.00,0.00
457.95,439.49,579.00,312.00,712.00,0.00,0.00
458.07,439.59,579.00,312.00,712.00,0.00,0.00
458.19,439.70,579.00,312.00,712.00,0.00,0.00
458.31,439.80,579.00,312.00,712.00,0.00,0.00
458.42,439.90,579.00,312.00,712.00,0.00,0.00
458.54,440.00,579.00,312.00,712.00,0.00,0.00
458.65,440.09,579.00,312.00,712.00,0.00,0.00
458.77,440.19,579.00,312.00,712.00,0.00,0.00
458.88,440.28,579.00,312.00,712.00,0.00,0.00
458.99,440.37,579.00,312.00,712.00,0.00,0.00
459.10,440.46,579.00,312.00,712.00,0.00,0.00
459.21,440.55,579.00,312.00,712.00,0.00,0.00
459.32,440.63,579.00,312.00,712.00,0.00,0.00
459.43,440.72,579.00,312.00,712.00,0.00,0.00
459.53,440.80,579.00,312.00,712.00,0.00,0.00
459.64,440.88,579.00,312.00,712.00,0.00,0.00
459.74,440.96,579.00,312.00,712.00,0.00,0.00
459.85,441.04,579.00,312.00,712.00,0.00,0.00
459.95,441.12,579.00,312.00,712.00,0.00,0.00
460.05,441.19,579.00,312.00,712.00,0.00,0.00
460.15,441.26,579.00,312.00,712.00,0.00,0.00
460.25,441.34,579.00,312.00,712.00,0.00,0.00
460.35,441.41,579.00,312.00,712.00,0.00,0.00
460.45,441.48,579.00,312.00,712.00,0.00,0.00
460.55,441.54,579.00,312.00,712.00,0.00,0.00
460.64,441.61,579.00,312.00,712.00,0.00,0.00
460.74,441.67,579.00,312.00,712.00,0.00,0.00
460.83,441.74,579.00,312.00,712.00,0.00,0.00
460.93,441.80,579.00,312.00,712.00,0.00,0.00
461.02,441.86,579.00,312.00,712.00,0.00,0.00
461.11,441.92,579.00,312.00,712.00,0.00,0.00
461.20,441.98,579.00,312.00,712.00,0.00,0.00
461.29,442.04,579.00,312.00,712.00,0.00,0.00
461.38,442.09,579.00,312.00,712.00,0.00,0.00
461.47,442.15,579.00,312.00,712.00,0.00,0.00
461.56,442.20,579.00,312.00,712.00,0.00,0.00
461.65,442.25,579.00,312.00,712.00,0.00,0.00
461.73,442.30,579.00,312.00,712.00,0.00,0.00
461.82,442.35,579.00,312.00,712.00,0.00,0.00
461.91,442.40,579.00,312.00,712.00,0.00,0.00
461.99,442.45,579.00,312.00,712.00,0.00,0.00
462.07,442.49,579.00,312.00,712.00,0.00,0.00
462.16,442.54,579.00,312.00,712.00,0.00,0.00
462.24,442.58,579.00,312.00,712.00,0.00,0.00
462.32,442.62,579.00,312.00,712.00,0.00,0.00
462.40,442.67,579.00,312.00,712.00,0.00,0.00
462.48,442.71,579.00,312.00,712.00,0.00,0.00
462.56,442.75,579.00,312.00,712.00,0.00,0.00
462.64,442.78,579.00,312.00,712.00,0.00,0.00
462.71,442.82,579.00,312.00,712.00,0.00,0.00
462.79,442.86,579.00,312.00,712.00,0.00,0.00
462.87,442.89,579.00,312.00,712.00,0.00,0.00
462.94,442.93,579.00,312.00,712.00,0.00,0.00
463.02,442.96,579.00,312.00,712.00,0.00,0.00
463.09,442.99,579.00,312.00,712.00,0.00,0.00
463.17,443.03,579.00,312.00,712.00,0.00,0.00
463.24,443.06,579.00,312.00,712.00,0.00,0.00
463.31,443.09,579.00,312.00,712.00,0.00,0.00
463.38,443.11,579.00,312.00,712.00,0.00,0.00
463.45,443.14,579.00,312.00,712.00,0.00,0.00
463.52,443.17,579.00,312.00,712.00,0.00,0.00
463.59,443.20,579.00,312.00,712.00,0.00,0.00
463.66,443.22,579.00,312.00,712.00,0.00,0.00
463.73,443.25,579.00,312.00,712.00,0.00,0.00
463.80,443.27,579.00,312.00,712.00,0.00,0.00
463.87,443.29,579.00,312.00,712.00,0.00,0.00
463.93,443.31,579.00,312.00,712.00,0.00,0.00
464.00,443.33,579.00,312.00,712.00,0.00,0.00
464.06,443.36,579.00,312.00,712.00,0.00,0.00
464.13,443.37,579.00,312.00,712.00,0.00,0.00
464.19,443.39,579.00,312.00,712.00,0.00,0.00
464.26,443.41,579.00,312.00,712.00,0.00,0.00
464.32,443.43,579.00,312.00,712.00,0.00,0.00
464.38,443.45,579.00,312.00,712.00,0.00,0.00
464.44,443.46,579.00,312.00,712.00,0.00,0.00
464.71,443.48,579.00,312.00,712.00,0.00,0.00
465.06,443.49,579.00,312.00,712.00,0.00,0.00
465.46,443.50,579.00,312.00,712.00,0.00,0.00
465.92,443.52,579.00,312.00,712.00,0.00,0.00
466.44,443.55,579.00,312.00,712.00,0.00,0.00
467.03,443.59,579.00,312.00,712.00,0.00,0.00
467.70,443.64,579.00,312.00,712.00,0.00,0.00
468.44,443.72,579.00,312.00,712.00,0.00,0.00
469.28,443.82,579.00,312.00,712.00,0.00,0.00
470.20,443.94,579.00,312.00,712.00,0.00,0.00
471.24,444.10,579.00,312.00,712.00,0.00,0.00
472.38,444.28,579.00,312.00,712.00,0.00,0.00
473.64,444.49,579.00,312.00,712.00,0.00,0.00
475.03,444.75,579.00,312.00,712.00,0.00,0.00
476.57,445.00,579.00,312.00,712.00,0.00,0.00
478.26,445.00,579.00,312.00,712.00,0.00,0.00
480.11,445.00,579.00,312.00,712.00,0.00,0.00
482.15,445.00,579.00,312.00,712.00,0.00,0.00
484.39,445.00,579.00,312.00,712.00,0.00,0.00
486.84,445.00,579.00,312.00,712.00,0.00,0.00
489.53,445.00,579.00,312.00,712.00,0.00,0.00
492.47,445.00,579.00,312.00,712.00,0.00,0.00
495.68,445.00,579.00,312.00,712.00,0.00,0.00
499.20,445.00,579.00,312.00,712.00,0.00,0.00
503.04,445.00,579.00,312.00,712.00,0.00,0.00
507.23,445.00,579.00,312.00,712.00,0.00,0.00
511.80,445.00,579.00,312.00,712.00,0.00,0.00
516.79,445.00,579.00,312.00,712.00,0.00,0.00
